id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-1939,2025-03-13,000002,Vente,1350000,365,,RUE DE BEJOUD,0010,01210,01281,Ornex,01,,,01281000AN0049,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,247,6.095598,46.277415
2025-1939,2025-03-13,000002,Vente,1350000,365,,RUE DE BEJOUD,0010,01210,01281,Ornex,01,,,01281000AN0082,,,,,,,,,,,,,0,,,,,S,sols,,,126,6.095838,46.277368
2025-1943,2025-03-12,000001,Vente,260000,1141,,RUE DE GEX,0093,01210,01281,Ornex,01,,,01281000AE0219,,,53,,76,45.59,,,,,,,2,2,Appartement,45,2,,,,,,6.085377,46.285186
2025-1943,2025-03-12,000001,Vente,260000,1141,,RUE DE GEX,0093,01210,01281,Ornex,01,,,01281000AE0219,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.085377,46.285186
2025-1943,2025-03-12,000001,Vente,260000,1141,,RUE DE GEX,0093,01210,01281,Ornex,01,,,01281000AE0219,,,53,,76,45.59,,,,,,,2,3,Dépendance,,0,,,,,,6.085377,46.285186
2025-1971,2025-02-26,000001,Vente en l'état futur d'achèvement,430000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,142,66.14,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-1971,2025-02-26,000001,Vente en l'état futur d'achèvement,430000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,77,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-1971,2025-02-26,000001,Vente en l'état futur d'achèvement,430000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,100,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2243,2025-02-27,000001,Vente en l'état futur d'achèvement,16500,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0246,,,135,,,,,,,,,,1,,,,,,,,,,6.100864,46.264786
2025-2321,2025-03-14,000001,Vente,350000,67,,RUE VIE DU MARAIS,0148,01210,01281,Ornex,01,,,01281000AB0113,,,19,56.71,,,,,,,,,1,3,Dépendance,,0,,,,,,6.087894,46.285929
2025-2321,2025-03-14,000001,Vente,350000,67,,RUE VIE DU MARAIS,0148,01210,01281,Ornex,01,,,01281000AB0113,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.087894,46.285929
2025-2321,2025-03-14,000001,Vente,350000,67,,RUE VIE DU MARAIS,0148,01210,01281,Ornex,01,,,01281000AB0113,,,19,56.71,,,,,,,,,1,2,Appartement,57,3,,,,,,6.087894,46.285929
2025-2328,2025-03-21,000002,Echange,1,79,,RUE DE LA TOUR,0130,01210,01281,Ornex,01,,,01281000AO0455,,,,,,,,,,,,,0,,,,,S,sols,,,17,6.096161,46.270915
2025-2328,2025-03-21,000003,Echange,1,79,,RUE DE LA TOUR,0130,01210,01281,Ornex,01,,,01281000AO0454,,,,,,,,,,,,,0,,,,,S,sols,,,9,6.096385,46.271038
2025-2451,2025-03-07,000001,Vente,592500,62,,IMP DU PARC DE LA ROCHE,0107,01210,01281,Ornex,01,,,01281000AD0010,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,841,6.084284,46.282416
2025-2451,2025-03-07,000001,Vente,592500,62,,IMP DU PARC DE LA ROCHE,0107,01210,01281,Ornex,01,,,01281000AD0010,,,,,,,,,,,,,0,1,Maison,96,4,S,sols,,,841,6.084284,46.282416
2025-2451,2025-03-07,000001,Vente,592500,,,PARC DE LA ROCHE,A050,01210,01281,Ornex,01,,,01281000AD0018,,,,,,,,,,,,,0,,,,,S,sols,,,1532,6.084255,46.282061
2025-2451,2025-03-07,000001,Vente,592500,89,,RUE DE VESEGNIN,0140,01210,01281,Ornex,01,,,01281000AD0019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,12,6.084094,46.281892
2025-2451,2025-03-07,000001,Vente,592500,89,,RUE DE VESEGNIN,0140,01210,01281,Ornex,01,,,01281000AD0019,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,AG,terrains d'agrément,,,754,6.084094,46.281892
2025-2451,2025-03-07,000001,Vente,592500,,,VILLARD TACON,B031,01210,01281,Ornex,01,,,01281000AD0020,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,376,6.083877,46.281792
2025-2451,2025-03-07,000001,Vente,592500,,,VILLARD TACON,B031,01210,01281,Ornex,01,,,01281000AD0108,,,,,,,,,,,,,0,,,,,S,sols,,,335,6.08374,46.282646
2025-2479,2025-03-12,000001,Vente,370000,148,,IMP DU SAUGY,0123,01210,01281,Ornex,01,,,01281000AO0290,,,22,80.54,46,,71,,,,,,3,2,Appartement,84,3,,,,,,6.098885,46.270316
2025-2479,2025-03-12,000001,Vente,370000,148,,IMP DU SAUGY,0123,01210,01281,Ornex,01,,,01281000AO0290,,,22,80.54,46,,71,,,,,,3,3,Dépendance,,0,,,,,,6.098885,46.270316
2025-2479,2025-03-12,000001,Vente,370000,148,,IMP DU SAUGY,0123,01210,01281,Ornex,01,,,01281000AO0290,,,22,80.54,46,,71,,,,,,3,3,Dépendance,,0,,,,,,6.098885,46.270316
2025-2557,2025-03-18,000001,Vente,780000,1528,,RUE DE GENEVE,0091,01210,01281,Ornex,01,,,01281000AT0221,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,1189,6.101969,46.2639
2025-2573,2025-03-20,000001,Vente,51814.4,,,GRAND CHAMP,B014,01210,01281,Ornex,01,,,01281000AI0009,,,,,,,,,,,,,0,,,,,T,terres,,,42808,6.081427,46.276754
2025-2573,2025-03-20,000001,Vente,51814.4,,,GRAND CHAMP,B014,01210,01281,Ornex,01,,,01281000AI0009,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4296,6.081427,46.276754
2025-2581,2025-03-28,000001,Vente,286,,,VERGER DE LA TOUR,B029,01210,01281,Ornex,01,,,01281000AO0181,,,,,,,,,,,,,0,,,,,S,sols,,,286,6.096313,46.268141
2025-2726,2025-03-27,000001,Vente,860000,44,,RUE DU CLOS SAINT BRICE,0119,01210,01281,Ornex,01,,,01281000AO0240,,,,,,,,,,,,,0,1,Maison,144,5,S,sols,,,945,6.100724,46.272361
2025-2730,2025-03-18,000001,Vente,446428.9,199,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0053,,,13,94.59,,,,,,,,,1,2,Appartement,95,4,,,,,,6.111007,46.264391
2025-2730,2025-03-18,000001,Vente,446428.9,169,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0053,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111007,46.264391
2025-2772,2025-03-24,000001,Vente en l'état futur d'achèvement,439000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,7,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2772,2025-03-24,000001,Vente en l'état futur d'achèvement,439000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,8,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2772,2025-03-24,000001,Vente en l'état futur d'achèvement,439000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,118,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2772,2025-03-24,000001,Vente en l'état futur d'achèvement,439000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,155,63,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2772,2025-03-24,000001,Vente en l'état futur d'achèvement,439000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,49,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2773,2025-03-26,000001,Vente en l'état futur d'achèvement,474000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,65,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2773,2025-03-26,000001,Vente en l'état futur d'achèvement,474000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,98,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2773,2025-03-26,000001,Vente en l'état futur d'achèvement,474000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,135,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2773,2025-03-26,000001,Vente en l'état futur d'achèvement,474000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,30,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2774,2025-03-26,000001,Vente en l'état futur d'achèvement,732000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,45,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2774,2025-03-26,000001,Vente en l'état futur d'achèvement,732000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,120,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2774,2025-03-26,000001,Vente en l'état futur d'achèvement,732000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,172,107,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2774,2025-03-26,000001,Vente en l'état futur d'achèvement,732000,,,PRENEPLA,B024,01210,01281,Ornex,01,,,01281000AT0108,,,44,,,,,,,,,,1,,,,,,,,,,6.100272,46.26544
2025-2821,2025-03-11,000001,Vente,540000,114,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0055,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111707,46.264347
2025-2821,2025-03-11,000001,Vente,540000,114,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0055,,,3,,,,,,,,,,1,2,Appartement,91,4,,,,,,6.111707,46.264347
2025-2821,2025-03-11,000001,Vente,540000,114,,RUE DU PERE ADAM,0109,01210,01281,Ornex,01,,,01281000AS0055,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.111707,46.264347
2025-2865,2025-03-27,000001,Vente,158000,9,,RUE DE LA TOUR,0130,01210,01281,Ornex,01,,,01281000AO0153,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.097011,46.271042
2025-2865,2025-03-27,000001,Vente,158000,9,,RUE DE LA TOUR,0130,01210,01281,Ornex,01,,,01281000AO0153,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.097011,46.271042
2025-2865,2025-03-27,000001,Vente,158000,9,,RUE DE LA TOUR,0130,01210,01281,Ornex,01,,,01281000AO0153,,,11,,,,,,,,,,1,2,Appartement,61,1,,,,,,6.097011,46.271042
2025-3024,2025-04-11,000001,Vente,862349,153,,RUE DU JURA,0095,01210,01281,Ornex,01,,,01281000AP0019,,,,,,,,,,,,,0,1,Maison,146,6,S,sols,,,998,6.097663,46.267811
