id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-222,2025-01-06,000001,Vente,140000,,,CESSY VILLAGE,B007,01170,01071,Cessy,01,,,01071000AT0335,,,,,,,,,,,,,0,,,,,S,sols,,,98,6.071023,46.317039
2025-222,2025-01-06,000001,Vente,140000,,,CESSY VILLAGE,B007,01170,01071,Cessy,01,,,01071000AT0336,,,,,,,,,,,,,0,,,,,S,sols,,,70,6.070817,46.316929
2025-277,2025-01-23,000001,Vente en l'état futur d'achèvement,13000,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070106,46.310237
2025-498,2025-01-27,000001,Vente,645000,,,LES FONTANETTES,B020,01170,01071,Cessy,01,,,01071000AH0007,,,,,,,,,,,,,0,,,,,S,sols,,,73,6.082306,46.317936
2025-498,2025-01-27,000001,Vente,645000,,,LES FONTANETTES,B020,01170,01071,Cessy,01,,,01071000AH0009,,,,,,,,,,,,,0,,,,,S,sols,,,439,6.081961,46.318232
2025-498,2025-01-27,000001,Vente,645000,28,,ALL DU PLANET,0205,01170,01071,Cessy,01,,,01071000AH0146,,,,,,,,,,,,,0,1,Maison,100,6,S,sols,,,401,6.082103,46.317832
2025-532,2025-01-31,000001,Vente,650000,5153,,VERS LA FRUITIERE,B065,01170,01071,Cessy,01,,,01071000AD0115,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1350,6.07486,46.314838
2025-532,2025-01-31,000001,Vente,650000,5153,,VERS LA FRUITIERE,B065,01170,01071,Cessy,01,,,01071000AD0115,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,1350,6.07486,46.314838
2025-532,2025-01-31,000001,Vente,650000,,,VERS LA FRUITIERE,B065,01170,01071,Cessy,01,,,01071000AD0117,,,,,,,,,,,,,0,,,,,S,sols,,,384,6.075333,46.314765
2025-532,2025-01-31,000001,Vente,650000,,,VERS LA FRUITIERE,B065,01170,01071,Cessy,01,,,01071000AD0120,,,,,,,,,,,,,0,,,,,S,sols,,,428,6.076065,46.315246
2025-997,2025-02-07,000001,Vente,380000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,96,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-997,2025-02-07,000001,Vente,380000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,119,81.25,87,,,,,,,,2,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-997,2025-02-07,000001,Vente,380000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-997,2025-02-07,000001,Vente,380000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,119,81.25,87,,,,,,,,2,2,Appartement,81,3,,,,,,6.072688,46.314653
2025-1142,2025-01-30,000001,Vente,615000,112,,LOT LES ROCAILLES,A050,01170,01071,Cessy,01,,,01071000AW0051,,,,,,,,,,,,,0,1,Maison,91,3,S,sols,,,1033,6.065218,46.323504
2025-1142,2025-01-30,000001,Vente,615000,,,LOT LES ROCAILLES,A050,01170,01071,Cessy,01,,,01071000AW0053,,,,,,,,,,,,,0,,,,,S,sols,,,1131,6.065836,46.323627
2025-1158,2025-02-19,000001,Vente en l'état futur d'achèvement,429500,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,25,,,,,,,,,,1,,,,,,,,,,6.070106,46.310237
2025-1158,2025-02-19,000001,Vente en l'état futur d'achèvement,429500,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,24,,,,,,,,,,1,,,,,,,,,,6.070106,46.310237
2025-1158,2025-02-19,000001,Vente en l'état futur d'achèvement,429500,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,203,,,,,,,,,,1,,,,,,,,,,6.070106,46.310237
2025-1270,2025-02-12,000001,Vente en l'état futur d'achèvement,539900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,22,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-1270,2025-02-12,000001,Vente en l'état futur d'achèvement,539900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,53,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-1488,2025-02-17,000001,Vente,530000,124,,RUE DU JURA,0115,01170,01071,Cessy,01,,,01071000AW0020,,,,,,,,,,,,,0,1,Maison,121,5,S,sols,,,1123,6.062772,46.326438
2025-1493,2025-02-19,000001,Vente,365000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-1493,2025-02-19,000001,Vente,365000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,137,70,26,,,,,,,,2,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-1493,2025-02-19,000001,Vente,365000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,137,70,26,,,,,,,,2,2,Appartement,71,3,,,,,,6.072688,46.314653
2025-1493,2025-02-19,000001,Vente,365000,64,,CHE DE DESSOUS LES MURS,0060,01170,01071,Cessy,01,,,01071000AT0108,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.072688,46.314653
2025-1667,2025-02-19,000001,Vente,550000,181,,IMP DE LA MORAINE,0173,01170,01071,Cessy,01,,,01071000AB0228,,,,,,,,,,,,,0,1,Maison,97,5,S,sols,,,349,6.069417,46.32553
2025-1780,2025-03-11,000001,Vente,525000,57,,CHE DU MARAIS,0140,01170,01071,Cessy,01,,,01071000AI0106,,,,,,,,,,,,,0,1,Maison,64,3,P,prés,,,1029,6.095381,46.320089
2025-1780,2025-03-11,000001,Vente,525000,57,,CHE DU MARAIS,0140,01170,01071,Cessy,01,,,01071000AI0106,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,731,6.095381,46.320089
2025-1781,2025-02-19,000001,Vente,499000,,,LES CALLEZES,B005,01170,01071,Cessy,01,,,01071000AD0418,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,208,6.072301,46.313771
2025-1899,2025-02-24,000001,Vente,675000,229,,RUE DES MURIERS,0177,01170,01071,Cessy,01,,,01071000AE0142,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,895,6.080254,46.320564
2025-1941,2025-03-13,000001,Vente,416000,48,,IMP DU PUITS,0220,01170,01071,Cessy,01,,,01071000AV0039,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,597,6.066837,46.322266
2025-1952,2025-02-24,000001,Vente en l'état futur d'achèvement,509900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,15,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-2191,2025-03-10,000001,Vente,400000,,,EN BEULE,B003,01170,01071,Cessy,01,,,01071000AH0187,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,979,6.087363,46.320645
2025-2191,2025-03-10,000001,Vente,400000,,,EN BEULE,B003,01170,01071,Cessy,01,,,01071000AH0189,,,,,,,,,,,,,0,,,,,S,sols,,,22,6.087677,46.320672
2025-2222,2025-03-25,000001,Vente,317500,120,A,CHE DU MARTINET,0155,01170,01071,Cessy,01,,,01071000AW0084,,,39,67.45,54,,,,,,,,2,2,Appartement,67,3,,,,,,6.062119,46.32444
2025-2222,2025-03-25,000001,Vente,317500,120,B,CHE DU MARTINET,0155,01170,01071,Cessy,01,,,01071000AW0084,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.062119,46.32444
2025-2222,2025-03-25,000001,Vente,317500,120,A,CHE DU MARTINET,0155,01170,01071,Cessy,01,,,01071000AW0084,,,39,67.45,54,,,,,,,,2,3,Dépendance,,0,,,,,,6.062119,46.32444
2025-2482,2025-03-21,000001,Vente,17000,424,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0031,,,9,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,17,0,,,,,,6.069313,46.316454
2025-2483,2025-03-24,000001,Vente,190000,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,47,41.6,,,,,,,,,1,2,Appartement,44,2,,,,,,6.061174,46.327829
2025-2483,2025-03-24,000001,Vente,190000,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,155,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-2589,2025-03-26,000001,Vente,311980,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,188,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-2589,2025-03-26,000001,Vente,311980,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,34,61.07,,,,,,,,,1,2,Appartement,75,3,,,,,,6.061174,46.327829
2025-2589,2025-03-26,000001,Vente,311980,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,194,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-2715,2025-03-25,000001,Vente,830000,423,,RUE DU MONT BLANC,0162,01170,01071,Cessy,01,,,01071000AC0160,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,800,6.072759,46.320194
2025-2715,2025-03-25,000001,Vente,830000,423,,RUE DU MONT BLANC,0162,01170,01071,Cessy,01,,,01071000AC0160,,,,,,,,,,,,,0,1,Maison,181,7,S,sols,,,800,6.072759,46.320194
2025-2884,2025-03-19,000011,Expropriation,,,,LES GRANDS PRES,B023,01170,01071,Cessy,01,,,01071000AP0258,,,,,,,,,,,,,0,,,,,S,sols,,,61,6.066563,46.313017
2025-2884,2025-03-19,000012,Expropriation,,,,CHAMPS TRAVERSANTS,B010,01170,01071,Cessy,01,,,01071000AO0103,,,,,,,,,,,,,0,,,,,S,sols,,,88,6.066265,46.304831
2025-2884,2025-03-19,000013,Expropriation,,,,CHAMPS TRAVERSANTS,B010,01170,01071,Cessy,01,,,01071000AO0099,,,,,,,,,,,,,0,,,,,S,sols,,,552,6.066124,46.306124
2025-2884,2025-03-19,000013,Expropriation,,,,CHAMPS TRAVERSANTS,B010,01170,01071,Cessy,01,,,01071000AO0100,,,,,,,,,,,,,0,,,,,S,sols,,,323,6.066095,46.305364
2025-2884,2025-03-19,000014,Expropriation,,,,CHAMPS TRAVERSANTS,B010,01170,01071,Cessy,01,,,01071000AO0091,,,,,,,,,,,,,0,,,,,S,sols,,,367,6.066168,46.307048
2025-2884,2025-03-19,000019,Expropriation,,,,A LA PIECE,B040,01170,01071,Cessy,01,,,01071000AV0264,,,,,,,,,,,,,0,,,,,P,prés,,,392,6.0633,46.320125
2025-2884,2025-03-19,000019,Expropriation,,,,A LA PIECE,B040,01170,01071,Cessy,01,,,01071000AV0266,,,,,,,,,,,,,0,,,,,P,prés,,,96,6.064322,46.318536
2025-2884,2025-03-19,000020,Expropriation,,,,LA LIOUDE,B024,01170,01071,Cessy,01,,,01071000AS0112,,,,,,,,,,,,,0,,,,,S,sols,,,23,6.066182,46.314679
2025-2941,2025-04-02,000001,Vente,445000,195,A,RTE DE PITEGNY,0190,01170,01071,Cessy,01,,,01071000AC0249,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.074405,46.321286
2025-2941,2025-04-02,000001,Vente,445000,195,A,RTE DE PITEGNY,0190,01170,01071,Cessy,01,,,01071000AC0249,,,2,85.7,22,,,,,,,,2,2,Appartement,86,4,,,,,,6.074405,46.321286
2025-2941,2025-04-02,000001,Vente,445000,195,A,RTE DE PITEGNY,0190,01170,01071,Cessy,01,,,01071000AC0249,,,2,85.7,22,,,,,,,,2,3,Dépendance,,0,,,,,,6.074405,46.321286
2025-2941,2025-04-02,000001,Vente,445000,195,A,RTE DE PITEGNY,0190,01170,01071,Cessy,01,,,01071000AC0249,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.074405,46.321286
2025-3280,2025-03-27,000001,Vente,353000,90,,IMP DE LA MORAINE,0173,01170,01071,Cessy,01,,,01071000AB0192,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,278,6.068432,46.325884
2025-3339,2025-04-15,000001,Vente en l'état futur d'achèvement,430000,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,151,,,,,,,,,,1,2,Appartement,86,4,,,,,,6.070106,46.310237
2025-3339,2025-04-15,000001,Vente en l'état futur d'achèvement,430000,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070106,46.310237
2025-3339,2025-04-15,000001,Vente en l'état futur d'achèvement,430000,,,LONGES RAYES,B025,01170,01071,Cessy,01,,,01071000AP0221,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070106,46.310237
2025-3584,2025-04-11,000001,Vente,340000,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,250,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-3584,2025-04-11,000001,Vente,340000,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,213,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-3584,2025-04-11,000001,Vente,340000,97,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,212,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.061174,46.327829
2025-3584,2025-04-11,000001,Vente,340000,67,,RTE DE GENEVE,0085,01170,01071,Cessy,01,,,01071000AA0102,,,27,63.35,,,,,,,,,1,2,Appartement,62,3,,,,,,6.061174,46.327829
2025-3711,2025-04-30,000001,Vente,450000,721,,RUE DU MOULIN,0175,01170,01071,Cessy,01,,,01071000AC0082,,,57,95.74,,,,,,,,,1,2,Appartement,106,4,,,,,,6.070773,46.319561
2025-3711,2025-04-30,000001,Vente,450000,751,,RUE DU MOULIN,0175,01170,01071,Cessy,01,,,01071000AC0082,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070773,46.319561
2025-3731,2025-04-08,000001,Vente,328000,23,,LOT LE PRE DE L'ETANG,A047,01170,01071,Cessy,01,,,01071000AI0262,,,,,,,,,,,,,0,1,Maison,131,5,S,sols,,,557,6.09353,46.319604
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0278,,,,,,,,,,,,,0,,,,,S,sols,,,548,6.093774,46.319822
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0279,,,,,,,,,,,,,0,,,,,S,sols,,,328,6.093285,46.32002
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0280,,,,,,,,,,,,,0,,,,,S,sols,,,413,6.093661,46.320251
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0281,,,,,,,,,,,,,0,,,,,S,sols,,,50,6.093653,46.319808
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0283,,,,,,,,,,,,,0,,,,,S,sols,,,73,6.09383,46.319706
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0284,,,,,,,,,,,,,0,,,,,S,sols,,,259,6.093392,46.319967
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0285,,,,,,,,,,,,,0,,,,,S,sols,,,27,6.093184,46.320043
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0286,,,,,,,,,,,,,0,,,,,S,sols,,,20,6.09331,46.320112
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0287,,,,,,,,,,,,,0,,,,,S,sols,,,28,6.093758,46.320406
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0288,,,,,,,,,,,,,0,,,,,S,sols,,,26,6.093972,46.320442
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0289,,,,,,,,,,,,,0,,,,,S,sols,,,74,6.093915,46.320317
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0290,,,,,,,,,,,,,0,,,,,S,sols,,,55,6.093546,46.320118
2025-3731,2025-04-08,000001,Vente,328000,,,LES BUGNONS,B004,01170,01071,Cessy,01,,,01071000AI0292,,,,,,,,,,,,,0,,,,,S,sols,,,121,6.094091,46.319798
2025-3734,2025-04-16,000001,Vente,750000,182,,RUE DU SAUGY,0242,01170,01071,Cessy,01,,,01071000AD0293,,,,,,,,,,,,,0,1,Maison,145,6,S,sols,,,800,6.074488,46.317245
2025-3734,2025-04-16,000001,Vente,750000,,,VERS LA FRUITIERE,B065,01170,01071,Cessy,01,,,01071000AD0318,,,,,,,,,,,,,0,,,,,S,sols,,,965,6.074669,46.316728
2025-4201,2025-05-06,000001,Vente,396118,442,,RUE DES MURIERS,0177,01170,01071,Cessy,01,,,01071000AE0149,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.078873,46.321266
2025-4201,2025-05-06,000001,Vente,396118,442,,RUE DES MURIERS,0177,01170,01071,Cessy,01,,,01071000AE0149,,,96,81.41,,,,,,,,,1,2,Appartement,82,4,,,,,,6.078873,46.321266
2025-4445,2025-04-28,000001,Vente,305000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069094,46.312746
2025-4445,2025-04-28,000001,Vente,305000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,10,65.61,59,,,,,,,,2,3,Dépendance,,0,,,,,,6.069094,46.312746
2025-4445,2025-04-28,000001,Vente,305000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,10,65.61,59,,,,,,,,2,2,Appartement,65,3,,,,,,6.069094,46.312746
2025-4451,2025-05-07,000001,Vente en l'état futur d'achèvement,539900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,19,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-4451,2025-05-07,000001,Vente en l'état futur d'achèvement,539900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,50,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-4526,2025-05-05,000001,Vente,229000,46,,CHE DES PANISSIERES,0184,01170,01071,Cessy,01,,,01071000AS0051,,,1,56.85,,,,,,,,,1,2,Appartement,57,2,,,,,,6.065842,46.31435
2025-4526,2025-05-05,000001,Vente,229000,,,CHE DES PANISSIERES,0184,01170,01071,Cessy,01,,,01071000AS0051,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.065842,46.31435
2025-4792,2025-05-26,000001,Vente en l'état futur d'achèvement,514900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,18,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-4792,2025-05-26,000001,Vente en l'état futur d'achèvement,514900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,49,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
2025-5198,2025-05-23,000001,Vente,377500,378,,RUE JOSEPH LEGER,0120,01170,01071,Cessy,01,,,01071000AT0305,,,377,,393,73.5,,,,,,,2,2,Appartement,73,3,,,,,,6.068383,46.316381
2025-5198,2025-05-23,000001,Vente,377500,504,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0305,,,369,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.068383,46.316381
2025-5198,2025-05-23,000001,Vente,377500,378,,RUE JOSEPH LEGER,0120,01170,01071,Cessy,01,,,01071000AT0305,,,377,,393,73.5,,,,,,,2,3,Dépendance,,0,,,,,,6.068383,46.316381
2025-5368,2025-05-28,000001,Vente,387600,454,,RUE DE LA BERGERIE,0017,01170,01071,Cessy,01,,,01071000AP0221,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070106,46.310237
2025-5368,2025-05-28,000001,Vente,387600,454,,RUE DE LA BERGERIE,0017,01170,01071,Cessy,01,,,01071000AP0221,,,142,71.41,,,,,,,,,1,2,Appartement,70,3,,,,,,6.070106,46.310237
2025-5369,2025-05-28,000001,Vente,22500,454,,RUE DE LA BERGERIE,0017,01170,01071,Cessy,01,,,01071000AP0221,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.070106,46.310237
2025-5451,2025-06-19,000001,Vente,269000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,5,42.62,54,,,,,,,,2,3,Dépendance,,0,,,,,,6.069094,46.312746
2025-5451,2025-06-19,000001,Vente,269000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,5,42.62,54,,,,,,,,2,2,Appartement,42,2,,,,,,6.069094,46.312746
2025-5451,2025-06-19,000001,Vente,269000,284,,CHE DES LONGES RAYES,0130,01170,01071,Cessy,01,,,01071000AT0267,,,130,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.069094,46.312746
2025-5458,2025-06-19,000001,Vente,685000,23,,IMP DE LA PIECE,0187,01170,01071,Cessy,01,,,01071000AT0148,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,800,6.072286,46.316585
2025-5458,2025-06-19,000001,Vente,685000,23,,IMP DE LA PIECE,0187,01170,01071,Cessy,01,,,01071000AT0148,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,800,6.072286,46.316585
2025-5458,2025-06-19,000001,Vente,685000,,,CESSY VILLAGE,B007,01170,01071,Cessy,01,,,01071000AT0157,,,,,,,,,,,,,0,,,,,S,sols,,,74,6.071003,46.316388
2025-5458,2025-06-19,000001,Vente,685000,,,CESSY VILLAGE,B007,01170,01071,Cessy,01,,,01071000AT0159,,,,,,,,,,,,,0,,,,,S,sols,,,1086,6.071767,46.316543
2025-5560,2025-06-06,000001,Vente,210000,64,A,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,193,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07105,46.318171
2025-5560,2025-06-06,000001,Vente,210000,64,A,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,135,47.9,,,,,,,,,1,2,Appartement,47,2,,,,,,6.07105,46.318171
2025-5560,2025-06-06,000001,Vente,210000,64,A,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07105,46.318171
2025-5595,2025-06-18,000001,Vente,360000,64,B,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07105,46.318171
2025-5595,2025-06-18,000001,Vente,360000,64,B,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,140,90.9,,,,,,,,,1,2,Appartement,91,4,,,,,,6.07105,46.318171
2025-5595,2025-06-18,000001,Vente,360000,64,A,RUE DE LA COTE DU MORALAY,0170,01170,01071,Cessy,01,,,01071000AT0303,,,199,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.07105,46.318171
2025-5849,2025-06-13,000001,Vente,385000,665,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0119,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,6.067439,46.314905
2025-5849,2025-06-13,000001,Vente,385000,665,,RUE DE LA MAIRIE,0135,01170,01071,Cessy,01,,,01071000AT0119,,,34,70.55,,,,,,,,,1,2,Appartement,70,3,,,,,,6.067439,46.314905
2025-5934,2025-06-18,000001,Vente en l'état futur d'achèvement,549900,,,SUR VILLE,B068,01170,01071,Cessy,01,,,01071000AC0366,,,58,,,,,,,,,,1,,,,,,,,,,6.068934,46.321281
